Transaction ID,Customer ID,Customer Name,Order Date,Sales Person Name,Product ID,Category,Product Name,Dollar Sales,Returns,Quantity
113453,MK-17905,Michael Kennedy,5/14/2021,John Blake,J-2002,Jeans,Blue Denim,90,0,6
165386,MK-18160,Mike Kennedy,12/2/2021,Mike Davidson,J-2002,Jeans,Blue Denim,60,0,4
118598,MK-18160,Mike Kennedy,12/2/2021,Mike Davidson,J-2002,Jeans,Blue Denim,105,0,7
146164,MK-18160,Mike Kennedy,5/3/2022,Mike Davidson,J-2003,Jeans,Chinos,160,0,4
101525,MK-18160,Mike Kennedy,5/4/2022,John Blake,J-2003,Jeans,Chinos,40,0,1
101525,MK-18160,Mike Kennedy,5/4/2022,John Blake,J-2001,Jeans,Black Denim,125,0,5
149237,ML-17410,Maris LaWare,5/29/2022,Samuel Washington,J-2003,Jeans,Chinos,80,0,2
155845,ML-17410,Maris LaWare,5/29/2022,Samuel Washington,J-2002,Jeans,Blue Denim,15,0,1
144309,ML-17410,Maris LaWare,7/18/2022,Mike Davidson,J-2003,Jeans,Chinos,80,0,2
119746,ML-17410,Maris LaWare,11/6/2022,Alex Ferguson,J-2001,Jeans,Black Denim,75,0,3
119746,ML-17755,Max Ludwig,4/6/2022,Samuel Washington,J-2001,Jeans,Black Denim,75,0,3
145898,ML-17755,Max Ludwig,11/11/2022,Alex Ferguson,J-2001,Jeans,Black Denim,50,0,2
133697,ML-17755,Max Ludwig,11/30/2022,Saul Goodman,J-2001,Jeans,Black Denim,100,0,4
133697,MM-17920,Michael Moore,12/23/2022,Samuel Washington,J-2002,Jeans,Blue Denim,120,0,8
113677,MM-17920,Michael Moore,12/23/2022,Samuel Washington,J-2002,Jeans,Blue Denim,120,0,8
113418,MM-18055,Michelle Moray,5/8/2022,Mike Davidson,J-2002,Jeans,Blue Denim,60,0,4
143126,MM-18055,Michelle Moray,7/15/2022,Alex Ferguson,J-2003,Jeans,Chinos,80,0,2
128258,MM-18280,Muhammed MacIntyre,9/28/2021,Samuel Washington,J-2003,Jeans,Chinos,160,0,4
113236,MM-18280,Muhammed MacIntyre,9/18/2022,Alex Ferguson,J-2002,Jeans,Blue Denim,45,0,3
167402,MM-18280,Muhammed MacIntyre,10/6/2022,Alex Ferguson,J-2002,Jeans,Blue Denim,15,0,1
167402,MN-17935,Michael Nguyen,5/15/2021,Alex Ferguson,J-2003,Jeans,Chinos,160,0,4
132430,MN-17935,Michael Nguyen,2/10/2022,Alex Ferguson,J-2003,Jeans,Chinos,160,0,4
127642,MN-17935,Michael Nguyen,11/13/2022,John Blake,J-2002,Jeans,Blue Denim,45,0,3
164889,MO-17800,Meg O'Connel,6/9/2022,Samuel Washington,J-2003,Jeans,Chinos,320,31,8
133613,MO-17800,Meg O'Connel,9/17/2022,John Blake,J-2003,Jeans,Chinos,120,0,3
108098,MP-18175,Mike Pelletier,12/15/2021,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
155551,MP-18175,Mike Pelletier,10/5/2022,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
105998,MR-17545,Mathew Reese,7/8/2022,Mike Davidson,J-2003,Jeans,Chinos,80,0,2
105998,MS-17365,Maribeth Schnelling,11/26/2021,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
162159,MS-17530,MaryBeth Skach,10/22/2021,Mike Davidson,J-2002,Jeans,Blue Denim,15,0,1
164035,MS-17710,Maurice Satty,5/26/2021,Samuel Washington,J-2001,Jeans,Black Denim,50,0,2
137239,MS-17710,Maurice Satty,5/26/2021,Samuel Washington,J-2001,Jeans,Black Denim,75,0,3
116519,MS-17770,Maxwell Schwartz,8/23/2021,Mike Davidson,J-2001,Jeans,Black Denim,150,0,6
159149,MS-17770,Maxwell Schwartz,8/23/2021,Mike Davidson,J-2003,Jeans,Chinos,200,0,5
159149,MS-17980,Michael Stewart,12/4/2022,Alex Ferguson,J-2001,Jeans,Black Denim,125,0,5
136868,MT-17815,Meg Tillman,7/25/2021,John Blake,J-2001,Jeans,Black Denim,125,0,5
136868,MT-17815,Meg Tillman,12/27/2021,Samuel Washington,J-2002,Jeans,Blue Denim,30,0,2
131828,MT-17815,Meg Tillman,12/27/2021,Samuel Washington,J-2001,Jeans,Black Denim,100,0,4
131828,MT-18070,Michelle Tran,8/11/2021,Samuel Washington,J-2002,Jeans,Blue Denim,75,0,5
147452,MV-17485,Mark Van Huff,3/26/2021,Mike Davidson,J-2001,Jeans,Black Denim,75,0,3
147452,MV-17485,Mark Van Huff,9/5/2021,Alex Ferguson,J-2002,Jeans,Blue Denim,60,0,4
147452,MV-18190,Mike Vittorini,6/17/2021,Mike Davidson,J-2003,Jeans,Chinos,160,0,4
158883,MV-18190,Mike Vittorini,11/21/2021,Alex Ferguson,J-2002,Jeans,Blue Denim,30,0,2
106047,MY-17380,Maribeth Yedwab,5/30/2021,Mike Davidson,J-2002,Jeans,Blue Denim,15,0,1
123204,MY-17380,Maribeth Yedwab,7/23/2022,Samuel Washington,J-2003,Jeans,Chinos,120,0,3
151827,MY-17380,Maribeth Yedwab,12/1/2022,Samuel Washington,J-2002,Jeans,Blue Denim,30,0,2
151827,MY-18295,Muhammed Yedwab,12/2/2021,Samuel Washington,J-2003,Jeans,Chinos,360,24,9
161746,MY-18295,Muhammed Yedwab,9/3/2022,Samuel Washington,J-2003,Jeans,Chinos,120,0,3
161746,MY-18295,Muhammed Yedwab,10/20/2022,John Blake,J-2001,Jeans,Black Denim,75,0,3
102820,NB-18655,Nona Balk,10/27/2022,John Blake,J-2003,Jeans,Chinos,280,29,7
118640,NC-18340,Nat Carroll,11/24/2021,Alex Ferguson,J-2001,Jeans,Black Denim,50,0,2
126053,NC-18340,Nat Carroll,11/24/2021,Alex Ferguson,J-2003,Jeans,Chinos,40,0,1
144211,NC-18415,Nathan Cano,10/14/2021,John Blake,J-2003,Jeans,Chinos,120,0,3
144211,NC-18415,Nathan Cano,10/14/2021,John Blake,J-2003,Jeans,Chinos,40,0,1
159415,NC-18535,Nick Crebassa,12/9/2022,Mike Davidson,J-2002,Jeans,Blue Denim,75,0,5
157714,NC-18535,Nick Crebassa,12/24/2022,Alex Ferguson,J-2001,Jeans,Black Denim,75,0,3
117632,NC-18625,Noah Childs,4/9/2022,Alex Ferguson,J-2003,Jeans,Chinos,80,0,2
117632,ND-18370,Natalie DeCherney,5/5/2021,John Blake,J-2003,Jeans,Chinos,120,0,3
119641,ND-18370,Natalie DeCherney,11/19/2021,Saul Goodman,J-2002,Jeans,Blue Denim,30,0,2
139080,ND-18370,Natalie DeCherney,11/19/2021,Alex Ferguson,J-2001,Jeans,Black Denim,125,0,5
139080,NF-18385,Natalie Fritzler,8/18/2021,Samuel Washington,J-2003,Jeans,Chinos,320,25,8
139080,NF-18595,Nicole Fjeld,9/7/2022,Samuel Washington,J-2003,Jeans,Chinos,360,2,9
105487,NG-18430,Nathan Gelder,11/12/2022,Samuel Washington,J-2001,Jeans,Black Denim,75,0,3
105487,NG-18430,Nathan Gelder,11/12/2022,Samuel Washington,J-2002,Jeans,Blue Denim,135,0,9
105487,NH-18610,Nicole Hansen,2/19/2022,John Blake,J-2003,Jeans,Chinos,280,9,7
148992,NK-18490,Neil Knudson,7/18/2021,Alex Ferguson,J-2003,Jeans,Chinos,160,0,4
153227,NK-18490,Neil Knudson,6/18/2022,Samuel Washington,J-2002,Jeans,Blue Denim,45,0,3
131233,NK-18490,Neil Knudson,9/24/2022,Mike Davidson,J-2003,Jeans,Chinos,240,0,6
111269,NL-18310,Nancy Lomonaco,5/30/2021,Mike Davidson,J-2001,Jeans,Black Denim,150,0,6
165687,NM-18520,Neoma Murray,1/7/2021,Samuel Washington,J-2003,Jeans,Chinos,200,0,5
124296,NM-18520,Neoma Murray,10/21/2021,Mike Davidson,J-2001,Jeans,Black Denim,75,0,3
124296,NP-18325,Naresj Patel,12/5/2022,Mike Davidson,J-2003,Jeans,Chinos,120,0,3
133816,NP-18670,Nora Paige,11/2/2022,Samuel Washington,J-2003,Jeans,Chinos,400,44,10
100930,NP-18670,Nora Paige,11/2/2022,Samuel Washington,J-2003,Jeans,Chinos,80,0,2
100930,NR-18550,Nick Radford,6/3/2022,John Blake,J-2003,Jeans,Chinos,80,0,2
100930,NR-18550,Nick Radford,6/3/2022,John Blake,J-2002,Jeans,Blue Denim,45,0,3
100930,NR-18550,Nick Radford,6/3/2022,John Blake,J-2001,Jeans,Black Denim,175,0,7
127096,NS-18505,Neola Schneider,11/24/2021,Samuel Washington,J-2002,Jeans,Blue Denim,45,0,3
126179,NS-18505,Neola Schneider,1/19/2022,Alex Ferguson,J-2003,Jeans,Chinos,160,0,4
126179,NS-18505,Neola Schneider,10/1/2022,Mike Davidson,J-2003,Jeans,Chinos,80,0,2
148691,NS-18640,Noel Staavos,12/11/2021,Saul Goodman,J-2002,Jeans,Blue Denim,60,0,4
118073,NS-18640,Noel Staavos,4/15/2022,Mike Davidson,J-2002,Jeans,Blue Denim,45,0,3
134208,NS-18640,Noel Staavos,6/5/2022,John Blake,J-2001,Jeans,Black Denim,100,0,4
108196,NS-18640,Noel Staavos,7/9/2022,Samuel Washington,J-2001,Jeans,Black Denim,225,0,9
108196,NZ-18565,Nick Zandusky,10/6/2022,Mike Davidson,J-2003,Jeans,Chinos,160,0,4
115609,NZ-18565,Nick Zandusky,10/6/2022,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
141264,OT-18730,Olvera Toch,6/10/2021,Mike Davidson,J-2003,Jeans,Chinos,200,0,5
126893,OT-18730,Olvera Toch,7/28/2021,Saul Goodman,J-2002,Jeans,Blue Denim,45,0,3
162481,PB-18805,Patrick Bzostek,10/15/2021,Mike Davidson,J-2003,Jeans,Chinos,80,0,2
123120,PB-18805,Patrick Bzostek,10/15/2021,Mike Davidson,J-2002,Jeans,Blue Denim,135,0,9
117534,PB-18805,Patrick Bzostek,10/15/2021,Mike Davidson,J-2003,Jeans,Chinos,320,44,8
117534,PB-19105,Peter Bühler,9/22/2022,John Blake,J-2003,Jeans,Chinos,80,0,2
117534,PF-19225,Phillip Flathmann,11/3/2021,Mike Davidson,J-2002,Jeans,Blue Denim,60,0,4
144057,PG-18820,Patrick Gardner,9/29/2022,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
144057,PG-18895,Paul Gonzalez,6/20/2022,John Blake,J-2003,Jeans,Chinos,200,0,5
157252,PG-18895,Paul Gonzalez,11/3/2022,Mike Davidson,J-2002,Jeans,Blue Denim,90,0,6
164707,PJ-18835,Patrick Jones,5/5/2021,John Blake,J-2002,Jeans,Blue Denim,45,0,3
164707,PJ-18835,Patrick Jones,11/3/2021,Samuel Washington,J-2003,Jeans,Chinos,80,0,2
151484,PJ-18835,Patrick Jones,5/19/2022,Samuel Washington,J-2001,Jeans,Black Denim,150,0,6
151484,PJ-18835,Patrick Jones,11/3/2022,John Blake,J-2003,Jeans,Chinos,200,0,5
135692,PK-19075,Pete Kriz,4/16/2021,John Blake,J-2002,Jeans,Blue Denim,105,0,7
146780,PK-19075,Pete Kriz,9/5/2021,Samuel Washington,J-2003,Jeans,Chinos,160,0,4
119018,PK-19075,Pete Kriz,12/14/2021,Alex Ferguson,J-2002,Jeans,Blue Denim,30,0,2
166163,PK-19075,Pete Kriz,11/7/2022,Saul Goodman,J-2001,Jeans,Black Denim,175,0,7
130302,PN-18775,Parhena Norris,9/10/2021,Alex Ferguson,J-2001,Jeans,Black Denim,25,0,1
117114,PN-18775,Parhena Norris,9/14/2021,John Blake,J-2002,Jeans,Blue Denim,60,0,4
158512,PO-18850,Patrick O'Brill,8/23/2022,John Blake,J-2003,Jeans,Chinos,80,0,2
158512,PO-18850,Patrick O'Brill,8/23/2022,John Blake,J-2001,Jeans,Black Denim,150,0,6
127985,PO-18850,Patrick O'Brill,8/23/2022,John Blake,J-2003,Jeans,Chinos,200,0,5
137176,PO-18850,Patrick O'Brill,10/3/2022,John Blake,J-2002,Jeans,Blue Denim,45,0,3
101672,PO-18850,Patrick O'Brill,10/3/2022,John Blake,J-2001,Jeans,Black Denim,125,0,5
101672,PO-18850,Patrick O'Brill,12/26/2022,Samuel Washington,J-2001,Jeans,Black Denim,125,0,5
101672,PO-19180,Philisse Overcash,6/12/2021,Samuel Washington,J-2001,Jeans,Black Denim,175,0,7
159205,PO-19180,Philisse Overcash,3/17/2022,Samuel Washington,J-2001,Jeans,Black Denim,75,0,3
159205,PO-19180,Philisse Overcash,4/26/2022,Mike Davidson,J-2003,Jeans,Chinos,120,0,3
124898,PP-18955,Paul Prost,2/5/2021,John Blake,J-2002,Jeans,Blue Denim,135,0,9
141201,PP-18955,Paul Prost,2/5/2021,John Blake,J-2002,Jeans,Blue Denim,45,0,3
162943,PP-18955,Paul Prost,2/5/2021,John Blake,J-2002,Jeans,Blue Denim,105,0,7
110975,PP-18955,Paul Prost,11/10/2021,Alex Ferguson,J-2003,Jeans,Chinos,80,0,2
110975,PP-18955,Paul Prost,11/10/2021,Alex Ferguson,J-2002,Jeans,Blue Denim,45,0,3
113292,PP-18955,Paul Prost,11/10/2021,Saul Goodman,J-2002,Jeans,Blue Denim,60,0,4
121258,PP-18955,Paul Prost,11/10/2021,Alex Ferguson,J-2002,Jeans,Blue Denim,15,0,1
121258,PP-18955,Paul Prost,5/18/2022,Samuel Washington,J-2003,Jeans,Chinos,280,18,7
121258,PR-18880,Patrick Ryan,8/21/2022,Mike Davidson,J-2003,Jeans,Chinos,120,0,3
132353,PR-18880,Patrick Ryan,11/24/2022,Mike Davidson,J-2002,Jeans,Blue Denim,15,0,1
107629,PS-18760,Pamela Stobb,3/9/2021,Alex Ferguson,J-2003,Jeans,Chinos,120,0,3
107629,PS-18760,Pamela Stobb,9/29/2021,Mike Davidson,J-2003,Jeans,Chinos,40,0,1
107629,PS-18760,Pamela Stobb,4/17/2022,Mike Davidson,J-2003,Jeans,Chinos,120,0,3
160514,PS-19045,Penelope Sewall,11/7/2021,Mike Davidson,J-2003,Jeans,Chinos,80,0,2
162677,PT-19090,Pete Takahito,10/20/2022,John Blake,J-2002,Jeans,Blue Denim,15,0,1
122448,PV-18985,Paul Van Hugh,2/22/2021,Samuel Washington,J-2003,Jeans,Chinos,360,11,9
158778,PW-19030,Pauline Webber,10/14/2021,Alex Ferguson,J-2003,Jeans,Chinos,80,0,2
158778,PW-19030,Pauline Webber,3/21/2022,John Blake,J-2003,Jeans,Chinos,40,0,1
158778,PW-19030,Pauline Webber,6/27/2022,Mike Davidson,J-2003,Jeans,Chinos,120,0,3
149370,PW-19030,Pauline Webber,8/5/2022,John Blake,J-2001,Jeans,Black Denim,50,0,2
134761,QJ-19255,Quincy Jones,10/15/2021,John Blake,J-2003,Jeans,Chinos,120,0,3
109960,RA-19885,Ruben Ausman,9/26/2022,Mike Davidson,J-2003,Jeans,Chinos,240,0,6
109960,RB-19360,Raymond Buch,7/14/2021,Mike Davidson,J-2001,Jeans,Black Denim,175,0,7
165841,RB-19360,Raymond Buch,3/23/2022,Mike Davidson,J-2003,Jeans,Chinos,120,0,3
165841,RB-19435,Richard Bierner,12/11/2022,Saul Goodman,J-2001,Jeans,Black Denim,175,0,7
163804,RB-19465,Rick Bensley,5/5/2021,John Blake,J-2002,Jeans,Blue Denim,60,0,4
163804,RB-19465,Rick Bensley,8/29/2021,Samuel Washington,J-2003,Jeans,Chinos,280,43,7
143609,RB-19465,Rick Bensley,12/16/2022,Mike Davidson,J-2002,Jeans,Blue Denim,30,0,2
154011,RB-19570,Rob Beeghly,9/15/2021,Mike Davidson,J-2002,Jeans,Blue Denim,75,0,5
122504,RB-19570,Rob Beeghly,12/5/2022,Samuel Washington,J-2001,Jeans,Black Denim,75,0,3
122504,RB-19570,Rob Beeghly,12/5/2022,Samuel Washington,J-2001,Jeans,Black Denim,125,0,5
139556,RB-19795,Ross Baird,6/6/2021,Mike Davidson,J-2001,Jeans,Black Denim,125,0,5
150623,RB-19795,Ross Baird,11/28/2022,Alex Ferguson,J-2001,Jeans,Black Denim,75,0,3
140949,RB-19795,Ross Baird,11/28/2022,Alex Ferguson,J-2002,Jeans,Blue Denim,90,0,6
140949,RC-19825,Roy Collins,6/20/2021,Mike Davidson,J-2001,Jeans,Black Denim,175,0,7
140949,RC-19825,Roy Collins,6/20/2021,Mike Davidson,J-2003,Jeans,Chinos,80,0,2
157091,RC-19960,Ryan Crowe,9/22/2021,Samuel Washington,J-2002,Jeans,Blue Denim,105,0,7
104885,RD-19480,Rick Duston,5/20/2022,Mike Davidson,J-2001,Jeans,Black Denim,125,0,5
104885,RD-19480,Rick Duston,9/15/2022,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
133200,RD-19720,Roger Demir,5/10/2021,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
158036,RD-19720,Roger Demir,11/21/2021,Samuel Washington,J-2001,Jeans,Black Denim,25,0,1
115882,RD-19720,Roger Demir,3/20/2022,Alex Ferguson,J-2003,Jeans,Chinos,80,0,2
115882,RD-19810,Ross DeVincentis,2/13/2021,Mike Davidson,J-2002,Jeans,Blue Denim,45,0,3
145779,RD-19810,Ross DeVincentis,6/7/2021,Alex Ferguson,J-2003,Jeans,Chinos,200,0,5
133074,RD-19810,Ross DeVincentis,2/3/2022,Samuel Washington,J-2002,Jeans,Blue Denim,15,0,1
132185,RD-19810,Ross DeVincentis,2/3/2022,Samuel Washington,J-2002,Jeans,Blue Denim,30,0,2
101959,RD-19810,Ross DeVincentis,2/3/2022,Samuel Washington,J-2001,Jeans,Black Denim,125,0,5
101077,RD-19900,Ruben Dartt,6/23/2021,Mike Davidson,J-2002,Jeans,Blue Denim,15,0,1
121853,RD-19930,Russell D'Ascenzo,4/10/2022,Samuel Washington,J-2002,Jeans,Blue Denim,30,0,2
121853,RE-19450,Richard Eichhorn,3/3/2022,Samuel Washington,J-2002,Jeans,Blue Denim,120,0,8
105886,RF-19735,Roland Fjeld,8/26/2021,Mike Davidson,J-2003,Jeans,Chinos,200,0,5
130911,RF-19735,Roland Fjeld,7/29/2022,Samuel Washington,J-2003,Jeans,Chinos,80,0,2
100426,RF-19840,Roy Französisch,4/18/2021,John Blake,J-2002,Jeans,Blue Denim,60,0,4
128363,RF-19840,Roy Französisch,12/12/2021,Mike Davidson,J-2002,Jeans,Blue Denim,45,0,3
128363,RF-19840,Roy Französisch,12/24/2022,Saul Goodman,J-2002,Jeans,Blue Denim,45,0,3
128363,RH-19495,Rick Hansen,8/12/2022,John Blake,J-2003,Jeans,Chinos,160,0,4
128363,RH-19495,Rick Hansen,11/28/2022,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
104003,RH-19510,Rick Huthwaite,9/19/2021,Alex Ferguson,J-2002,Jeans,Blue Denim,45,0,3
136189,RK-19300,Ralph Kennedy,9/2/2022,Alex Ferguson,J-2001,Jeans,Black Denim,75,0,3
147844,RL-19615,Rob Lucas,7/7/2022,Alex Ferguson,J-2001,Jeans,Black Denim,75,0,3
147844,RL-19615,Rob Lucas,8/31/2022,John Blake,J-2002,Jeans,Blue Denim,105,0,7
126529,RM-19375,Raymond Messe,1/19/2022,Alex Ferguson,J-2003,Jeans,Chinos,160,0,4
126529,RM-19375,Raymond Messe,1/19/2022,Alex Ferguson,J-2002,Jeans,Blue Denim,15,0,1
126529,RM-19375,Raymond Messe,1/19/2022,Saul Goodman,J-2002,Jeans,Blue Denim,45,0,3
168032,RM-19750,Roland Murray,3/6/2022,Alex Ferguson,J-2003,Jeans,Chinos,40,0,1
168032,RO-19780,Rose O'Brian,9/24/2022,Samuel Washington,J-2003,Jeans,Chinos,120,0,3
106313,RO-19780,Rose O'Brian,11/25/2022,Samuel Washington,J-2002,Jeans,Blue Denim,75,0,5
123372,RR-19315,Ralph Ritter,12/11/2022,Samuel Washington,J-2003,Jeans,Chinos,80,0,2
166240,RR-19525,Rick Reed,7/25/2021,Saul Goodman,J-2001,Jeans,Black Denim,125,0,5
147886,RR-19525,Rick Reed,7/13/2022,Samuel Washington,J-2002,Jeans,Blue Denim,30,0,2
147886,RS-19420,Ricardo Sperren,5/9/2021,Mike Davidson,J-2001,Jeans,Black Denim,100,0,4
147886,RS-19420,Ricardo Sperren,7/15/2022,John Blake,J-2002,Jeans,Blue Denim,45,0,3
147886,RS-19420,Ricardo Sperren,7/15/2022,John Blake,J-2003,Jeans,Chinos,80,0,2
147886,RS-19765,Roland Schwarz,5/19/2022,Saul Goodman,J-2002,Jeans,Blue Denim,90,0,6
147886,RS-19765,Roland Schwarz,10/15/2022,Mike Davidson,J-2002,Jeans,Blue Denim,75,0,5
123540,RW-19540,Rick Wilson,5/7/2022,Samuel Washington,J-2001,Jeans,Black Denim,50,0,2
128594,RW-19540,Rick Wilson,8/17/2022,Mike Davidson,J-2002,Jeans,Blue Denim,30,0,2
137876,RW-19540,Rick Wilson,8/17/2022,Mike Davidson,J-2001,Jeans,Black Denim,225,0,9
156895,RW-19540,Rick Wilson,9/1/2022,Mike Davidson,J-2001,Jeans,Black Denim,100,0,4
108749,RW-19630,Rob Williams,7/30/2021,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
153339,RW-19630,Rob Williams,12/9/2021,Samuel Washington,J-2003,Jeans,Chinos,80,0,2
132220,RW-19630,Rob Williams,4/13/2022,Mike Davidson,J-2001,Jeans,Black Denim,25,0,1
115602,RW-19690,Robert Waldorf,1/15/2022,Saul Goodman,J-2002,Jeans,Blue Denim,15,0,1
115602,RW-19690,Robert Waldorf,1/15/2022,Saul Goodman,J-2001,Jeans,Black Denim,200,0,8
161844,RW-19690,Robert Waldorf,3/21/2022,Samuel Washington,J-2003,Jeans,Chinos,200,0,5
149489,RW-19690,Robert Waldorf,3/21/2022,Samuel Washington,J-2001,Jeans,Black Denim,25,0,1
104388,RW-19690,Robert Waldorf,9/10/2022,Samuel Washington,J-2003,Jeans,Chinos,120,0,3
168403,RW-19690,Robert Waldorf,9/10/2022,Samuel Washington,J-2003,Jeans,Chinos,200,0,5
168403,RW-19690,Robert Waldorf,9/10/2022,Samuel Washington,J-2003,Jeans,Chinos,80,0,2
167094,SA-20830,Sue Ann Reed,4/9/2022,John Blake,J-2002,Jeans,Blue Denim,45,0,3
167094,SB-20170,Sarah Bern,6/12/2022,Alex Ferguson,J-2002,Jeans,Blue Denim,60,0,4
167094,SB-20185,Sarah Brown,6/12/2022,Mike Davidson,J-2002,Jeans,Blue Denim,45,0,3
139199,SB-20290,Sean Braxton,11/18/2021,Saul Goodman,J-2003,Jeans,Chinos,240,0,6
139199,SC-20050,Sample Company A,1/31/2021,Mike Davidson,J-2002,Jeans,Blue Denim,75,0,5
152310,SC-20050,Sample Company A,11/24/2021,John Blake,J-2002,Jeans,Blue Denim,60,0,4
152310,SC-20050,Sample Company A,11/24/2021,John Blake,J-2002,Jeans,Blue Denim,30,0,2
152310,SC-20095,Sanjit Chand,1/15/2022,Alex Ferguson,J-2003,Jeans,Chinos,80,0,2
152310,SC-20230,Scot Coram,6/6/2021,Alex Ferguson,J-2002,Jeans,Blue Denim,60,0,4
133501,SC-20230,Scot Coram,8/21/2021,Mike Davidson,J-2001,Jeans,Black Denim,50,0,2
108112,SC-20230,Scot Coram,8/21/2021,Mike Davidson,J-2002,Jeans,Blue Denim,135,0,9
108112,SC-20260,Scott Cohen,3/31/2022,Samuel Washington,J-2001,Jeans,Black Denim,125,0,5
140627,SC-20260,Scott Cohen,6/26/2022,Alex Ferguson,J-2003,Jeans,Chinos,120,0,3
134334,SC-20305,Sean Christensen,8/28/2022,Samuel Washington,J-2002,Jeans,Blue Denim,90,0,6
134334,SC-20305,Sean Christensen,8/28/2022,Samuel Washington,J-2003,Jeans,Chinos,200,0,5
134334,SC-20380,Shahid Collister,2/3/2022,John Blake,J-2001,Jeans,Black Denim,75,0,3
124940,SC-20380,Shahid Collister,3/13/2022,Saul Goodman,J-2001,Jeans,Black Denim,50,0,2
117807,SC-20380,Shahid Collister,3/13/2022,Alex Ferguson,J-2001,Jeans,Black Denim,100,0,4
100622,SC-20380,Shahid Collister,5/19/2022,John Blake,J-2001,Jeans,Black Denim,175,0,7
100622,SC-20440,Shaun Chance,11/24/2022,Alex Ferguson,J-2002,Jeans,Blue Denim,105,0,7
104913,SC-20680,Steve Carroll,7/28/2021,Samuel Washington,J-2001,Jeans,Black Denim,50,0,2
102197,SC-20695,Steve Chapman,9/12/2021,Samuel Washington,J-2002,Jeans,Blue Denim,45,0,3
102197,SC-20695,Steve Chapman,12/11/2021,Saul Goodman,J-2003,Jeans,Chinos,160,0,4
127138,SC-20695,Steve Chapman,8/10/2022,Samuel Washington,J-2001,Jeans,Black Denim,125,0,5
127138,SC-20695,Steve Chapman,10/2/2022,Samuel Washington,J-2002,Jeans,Blue Denim,30,0,2
168543,SC-20695,Steve Chapman,10/2/2022,Samuel Washington,J-2003,Jeans,Chinos,240,0,6
155481,SC-20770,Stewart Carmichael,3/13/2021,Alex Ferguson,J-2001,Jeans,Black Denim,125,0,5
155481,SC-20770,Stewart Carmichael,6/12/2021,John Blake,J-2001,Jeans,Black Denim,25,0,1
130288,SC-20770,Stewart Carmichael,6/18/2021,Alex Ferguson,J-2002,Jeans,Blue Denim,30,0,2
105480,SC-20770,Stewart Carmichael,6/18/2021,Saul Goodman,J-2001,Jeans,Black Denim,75,0,3
139087,SC-20845,Sung Chung,8/21/2022,Mike Davidson,J-2003,Jeans,Chinos,40,0,1
139087,SD-20485,Shirley Daniels,4/15/2022,Samuel Washington,J-2001,Jeans,Black Denim,100,0,4
139087,SF-20065,Sandra Flanagan,12/16/2021,John Blake,J-2002,Jeans,Blue Denim,45,0,3
139087,SF-20065,Sandra Flanagan,11/1/2022,Alex Ferguson,J-2002,Jeans,Blue Denim,150,0,10
111290,SF-20065,Sandra Flanagan,11/1/2022,Alex Ferguson,J-2001,Jeans,Black Denim,25,0,1
111290,SF-20965,Sylvia Foulston,8/11/2022,Samuel Washington,J-2002,Jeans,Blue Denim,60,0,4
133046,SF-20965,Sylvia Foulston,11/12/2022,Alex Ferguson,J-2001,Jeans,Black Denim,50,0,2
133046,SG-20080,Sandra Glassco,12/22/2022,Samuel Washington,J-2002,Jeans,Blue Denim,45,0,3
133046,SG-20890,Susan Gilcrest,8/1/2021,Samuel Washington,J-2003,Jeans,Chinos,80,0,2
133046,SH-19975,Sally Hughsby,7/25/2021,Samuel Washington,J-2002,Jeans,Blue Denim,30,0,2
165099,SH-19975,Sally Hughsby,12/26/2021,Mike Davidson,J-2002,Jeans,Blue Denim,30,0,2
102456,SH-19975,Sally Hughsby,9/18/2022,Mike Davidson,J-2001,Jeans,Black Denim,75,0,3
154060,SH-19975,Sally Hughsby,10/27/2022,Samuel Washington,J-2003,Jeans,Chinos,80,0,2
125402,SH-20395,Shahid Hopkins,9/10/2022,Alex Ferguson,J-2003,Jeans,Chinos,80,0,2
125402,SJ-20125,Sanjit Jacobs,3/15/2021,John Blake,J-2002,Jeans,Blue Denim,210,0,14
125402,SJ-20125,Sanjit Jacobs,3/15/2021,John Blake,J-2001,Jeans,Black Denim,50,0,2
125402,SJ-20125,Sanjit Jacobs,12/10/2021,Mike Davidson,J-2003,Jeans,Chinos,480,39,12
121615,SJ-20125,Sanjit Jacobs,4/10/2022,Alex Ferguson,J-2003,Jeans,Chinos,40,0,1
149783,SJ-20125,Sanjit Jacobs,8/11/2022,Alex Ferguson,J-2002,Jeans,Blue Denim,60,0,4
149783,SJ-20500,Shirley Jackson,4/21/2022,Samuel Washington,J-2003,Jeans,Chinos,160,0,4
114034,SK-19990,Sally Knutson,4/23/2022,Saul Goodman,J-2003,Jeans,Chinos,80,0,2
155159,SL-20155,Sara Luxemburg,12/10/2021,Alex Ferguson,J-2001,Jeans,Black Denim,25,0,1
